Assertion ID 	Assertion	Agreement Score 	Issue
1557	Same-sex couples are just as capable  of forming a family unit.	0.6363636363636365	Legalization of Same-sex Marriage
1433	Same sex couples should have access to the same benefits and securities as couples of opposite sex.	0.6326530612244898	Legalization of Same-sex Marriage
1527	It is discriminatory to deny same-sex couples options to marry.	0.631578947368421	Legalization of Same-sex Marriage
1498	Homosexuality is not a disease.	0.627906976744186	Legalization of Same-sex Marriage
1471	We all must have the same rights.	0.6226415094339623	Legalization of Same-sex Marriage
1500	Gay couples have relationships just like heterosexual couples.	0.6153846153846154	Legalization of Same-sex Marriage
1453	Same-sex marriage allows same sex couples to share health insurance benefits like any other married couple.	0.6097560975609757	Legalization of Same-sex Marriage
1459	Same sex couples are human beings and must be able to fulfill their desires.	0.6086956521739131	Legalization of Same-sex Marriage
1546	Same sex couples should have to same rights as everyone else.	0.607843137254902	Legalization of Same-sex Marriage
1455	Marriage is a basic human right.	0.607843137254902	Legalization of Same-sex Marriage
1538	Homosexuality is not a choice and should not be treated as one.	0.6000000000000001	Legalization of Same-sex Marriage
1533	Same sex marriages should not be denied and marriage is marriage regardless.	0.5918367346938775	Legalization of Same-sex Marriage
1511	People should have the same benefits in regards to marriage no matter what.	0.5833333333333333	Legalization of Same-sex Marriage
1564	Same sex couple love just as do everyone else and are entitled the right to the same benefits as other human beings.	0.5789473684210527	Legalization of Same-sex Marriage
1563	Marriage is between two people not the government.	0.5769230769230769	Legalization of Same-sex Marriage
1528	Gay people deserve the right to marry.	0.5714285714285714	Legalization of Same-sex Marriage
1463	Same-sex couples should have the same duties as heterosexuals marriages.	0.5609756097560976	Legalization of Same-sex Marriage
1512	Marriage is a legal contract and should be open to all consenting adults.	0.5454545454545454	Legalization of Same-sex Marriage
1522	Everyone deserves the freedom to commit themselves to their partner.	0.5454545454545454	Legalization of Same-sex Marriage
1503	Legalizing same sex marriage protects the children of these unions.	0.5348837209302326	Legalization of Same-sex Marriage
1444	Its not my buisness who you choose to be with.	0.5348837209302326	Legalization of Same-sex Marriage
1567	Legalization of same sex marriage are good for LGBT community.	0.5294117647058822	Legalization of Same-sex Marriage
1426	Banning same-sex marriage is a violation of the separation of church and state.	0.5238095238095237	Legalization of Same-sex Marriage
1497	Homosexuals should have the same rights as heterosexuals.	0.5217391304347827	Legalization of Same-sex Marriage
1495	Same sex partners deserve the same rights others.	0.5217391304347827	Legalization of Same-sex Marriage
1450	Gay couples should have the same rights as other couples.	0.510204081632653	Legalization of Same-sex Marriage
1520	Same-sex marriage does not take away from the important message of marriage.	0.510204081632653	Legalization of Same-sex Marriage
1542	Same sex couples should have the same financial benefits as other couples.	0.509433962264151	Legalization of Same-sex Marriage
1525	There is no evidence that same-sex couples are any more likely to get divorced than opposite-sex couples.	0.5	Legalization of Same-sex Marriage
1464	Singling out and denying a group to marry based upon their sexual orientation is discrimination and subsequently creates a second class of citizens.	0.5	Legalization of Same-sex Marriage
1478	Same sex marriage doesn't affect ones parenting style.	0.48936170212765956	Legalization of Same-sex Marriage
1492	Gay people should have the right to get married.	0.4883720930232558	Legalization of Same-sex Marriage
1432	Religious beliefs should not enter into the right to marry.	0.4761904761904762	Legalization of Same-sex Marriage
1568	Everybody have freedom of their choice and therefore should be entitled for same sex marriage.	0.4705882352941177	Legalization of Same-sex Marriage
1518	Legalizing same sex marriage protects the partners.	0.4615384615384615	Legalization of Same-sex Marriage
1561	Denying some people the option to marry is discriminatory.	0.4615384615384615	Legalization of Same-sex Marriage
1541	Allow same sex couple.	0.4583333333333333	Legalization of Same-sex Marriage
1545	It is unfair not to afford homosexuals the same rights.	0.4545454545454546	Legalization of Same-sex Marriage
1484	Denying marriage to only certain groups is discrimination.	0.4545454545454546	Legalization of Same-sex Marriage
1461	Civil union is not equal to marriage.	0.4545454545454546	Legalization of Same-sex Marriage
1499	Gay couples make good parents.	0.4509803921568627	Legalization of Same-sex Marriage
1566	Same sex marriage should be allowed.	0.4468085106382979	Legalization of Same-sex Marriage
1446	Gay couple are responsible like a heterosexual couple.	0.4468085106382979	Legalization of Same-sex Marriage
1526	Same-sex couples should have the possibility of making a family.	0.441860465116279	Legalization of Same-sex Marriage
1486	Same sex marriage promotes stability of same sex relationships the same as heterosexual couples.	0.43999999999999995	Legalization of Same-sex Marriage
1439	Homosexuals make good parents.	0.4285714285714286	Legalization of Same-sex Marriage
1470	Adoption by same sex partners can provide a home to a child in need.	0.4166666666666667	Legalization of Same-sex Marriage
1452	Same sex marriage is the same as heterosexual marriage and should not be treated differently.	0.4166666666666667	Legalization of Same-sex Marriage
1490	Marriage is an international recognized human right for all people.	0.4146341463414634	Legalization of Same-sex Marriage
1517	Same sex marriage will benefit society because couples can depend on each other for social security and recognition of status.	0.40740740740740744	Legalization of Same-sex Marriage
1445	Same sex marriage should share thesame  benefits with other forms of marriage.	0.40740740740740744	Legalization of Same-sex Marriage
1487	Marriage is for everyone.	0.4042553191489362	Legalization of Same-sex Marriage
1496	Gay people can be just fine parents.	0.39999999999999997	Legalization of Same-sex Marriage
1519	Gay Marriage should be legalized.	0.3877551020408163	Legalization of Same-sex Marriage
1424	Gay couples who want to raise children should have the same rights as opposite sex couples.	0.3846153846153846	Legalization of Same-sex Marriage
1565	Homosexuals are good parents.	0.36170212765957444	Legalization of Same-sex Marriage
1475	Homosexual marriage is not somthing out of the norms.	0.36000000000000004	Legalization of Same-sex Marriage
1524	Same-sex marriage should be allowed as they are humans who feel emotions as well.	0.3333333333333333	Legalization of Same-sex Marriage
1530	Gay people have shown to raise children well or better like other couples.	0.32075471698113206	Legalization of Same-sex Marriage
1440	Same sex adopting could solve the issue of overcrowded orphanages.	0.3170731707317073	Legalization of Same-sex Marriage
1460	In the instance that it is believed marriage is for reproduction purposes same sex marriages do not fit this standard.	0.3061224489795918	Legalization of Same-sex Marriage
1529	Same sex marriage shouldn't be up for debate.	0.3023255813953489	Legalization of Same-sex Marriage
1442	Gay couples are more than capable of providing good homes to needy children.	0.29411764705882354	Legalization of Same-sex Marriage
1448	Same sex marriage is relative to people's culture and belief.	0.28	Legalization of Same-sex Marriage
1501	The Bible is against homosexuality.	0.2727272727272727	Legalization of Same-sex Marriage
1509	Marriage is a religious commitment.	0.2558139534883721	Legalization of Same-sex Marriage
1535	Same-sex marriages should be accepted by churches.	0.23404255319148937	Legalization of Same-sex Marriage
1441	It is immoral to deny same sex couples the right to marry.	0.23076923076923078	Legalization of Same-sex Marriage
1481	Legalizing same sex marriage protects marriage.	0.19999999999999996	Legalization of Same-sex Marriage
1554	Churches should be able to not allow same sex marriages as part of their rights.	0.1923076923076923	Legalization of Same-sex Marriage
1556	Homosexuals should be able to adopt kids.	0.18367346938775508	Legalization of Same-sex Marriage
1515	Same sex Marriaged should not get especial legal treatment.	0.17391304347826092	Legalization of Same-sex Marriage
1521	Same-sex marriage violated the word of God thus is incompatible with the beliefs of many religions.	0.16981132075471694	Legalization of Same-sex Marriage
1457	Gay couples could love each other more than a heterosexual couple.	0.16666666666666669	Legalization of Same-sex Marriage
1551	There are consequences for children of same-sex marriages as children need to have a male father and female mother.	0.16279069767441862	Legalization of Same-sex Marriage
1570	Legalization of same sex marriage should be approved because it's their choice.	0.1282051282051282	Legalization of Same-sex Marriage
1504	Marriage should only be between a man and a woman.	0.11627906976744184	Legalization of Same-sex Marriage
1483	Same-sex marriage undermines the institution of marriage that has traditionally been defined as being between a man and a woman.	0.11627906976744184	Legalization of Same-sex Marriage
1493	The biological part should play major role in taking decisions on same sex-marriage.	0.10204081632653056	Legalization of Same-sex Marriage
1435	Marriage of gay couples provides a more stable environment for raising children.	0.10204081632653056	Legalization of Same-sex Marriage
1514	God intended marriage to between a man and woman only.	0.08695652173913043	Legalization of Same-sex Marriage
1489	Same sex Marriage childrens will be victims of bullying.	0.07317073170731708	Legalization of Same-sex Marriage
1532	Marriage has always been between a man and a woman.	0.06666666666666665	Legalization of Same-sex Marriage
1451	The bible defines homosexual acts as abominations. End of conversation.	0.05882352941176472	Legalization of Same-sex Marriage
1429	Gay couples are a good example for all the people.	0.041666666666666685	Legalization of Same-sex Marriage
1491	Same sex violate the word of God hence is incompatible with the belief of many religions.	0.041666666666666685	Legalization of Same-sex Marriage
